Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,ESP Epifania Sahinos Pérez / APG Areli Ponce García,Transcription,Traducción,Tokenization,Surface Segmentation,Canonical Segmentation,Surface Glossing,Canonical Glossing,Notes
0:01:33,93.096,93096,00:01:33:02,0:01:34,93.518,93518,00:01:33:12,0:00:00,0.422,422,00:00:00:10,,,,ma:,ma:,ma:,TAG,TAG,
0:01:34,93.518,93518,00:01:33:12,0:01:34,93.939,93939,00:01:33:23,0:00:00,0.421,421,00:00:00:10,,,,n,n,n,EPEN,EPEN,
0:01:34,93.939,93939,00:01:33:23,0:01:34,94.36,94360,00:01:34:09,0:00:00,0.421,421,00:00:00:10,,,,chixi:t,chixi:t,chixi:t,hair,hair,
0:01:34,94.36,94360,00:01:34:09,0:01:35,94.781,94781,00:01:34:19,0:00:00,0.421,421,00:00:00:10,,,,cha:'wanqo:'yi,cha:'-wa-n-qo:'-y-i,cha:'-wa'-n-qo:'-a:',leg-SEM-???-3PL-IPFV-JNCT [PRES],leg-SEM-???-3PL-IPFV [PRES],
0:01:35,94.781,94781,00:01:34:19,0:01:35,95.202,95202,00:01:35:05,0:00:00,0.421,421,00:00:00:10,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:01:35,95.202,95202,00:01:35:05,0:01:36,95.624,95624,00:01:35:15,0:00:00,0.422,422,00:00:00:10,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:36,95.624,95624,00:01:35:15,0:01:38,98.459,98459,00:01:38:11,0:00:03,2.835,2835,00:00:02:20,ESP,"xa..., xaki'wi n chu: xa..., xatawá:'n.",estos tallos y hojas.,,,,,,
0:01:36,95.624,95624,00:01:35:15,0:01:36,96.096,96096,00:01:36:02,0:00:00,0.472,472,00:00:00:11,,,,"xa...,",xa-[FS],xa-[FS],DEF-[FS],DEF-[FS],
0:01:36,96.096,96096,00:01:36:02,0:01:37,96.569,96569,00:01:36:14,0:00:00,0.473,473,00:00:00:11,,,,xaki'wi,xa-ki'wi,xa-ki'wi',DEF-tree,DEF-tree,
0:01:37,96.569,96569,00:01:36:14,0:01:37,97.041,97041,00:01:37:01,0:00:00,0.472,472,00:00:00:11,,,,n,n,n,EPEN,EPEN,
0:01:37,97.041,97041,00:01:37:01,0:01:38,97.514,97514,00:01:37:12,0:00:00,0.473,473,00:00:00:11,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:38,97.514,97514,00:01:37:12,0:01:38,97.986,97986,00:01:37:24,0:00:00,0.472,472,00:00:00:11,,,,"xa...,",xa-[FS],xa-[FS],DEF-[FS],DEF-[FS],
0:01:38,97.986,97986,00:01:37:24,0:01:38,98.459,98459,00:01:38:11,0:00:00,0.473,473,00:00:00:11,,,,xatawá:'n,xa-tawa:'n,xa-tawa:'n,DEF-plant,DEF-plant,
0:01:38,98.459,98459,00:01:38:11,0:01:41,100.977,100977,00:01:40:24,0:00:03,2.518,2518,00:00:02:12,APG,Xli:ka:na xa nayi kilhwámpa:'ti n pi talaqpali:yi,Es cierto lo que comentas acerca de que cambian,,,,,,
0:01:38,98.459,98459,00:01:38:11,0:01:39,98.818,98818,00:01:38:20,0:00:00,0.359,359,00:00:00:08,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:39,98.818,98818,00:01:38:20,0:01:39,99.178,99178,00:01:39:04,0:00:00,0.36,360,00:00:00:09,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:01:39,99.178,99178,00:01:39:04,0:01:40,99.538,99538,00:01:39:13,0:00:00,0.36,360,00:00:00:09,,,,nayi,nayi,nayi,as,as,
0:01:40,99.538,99538,00:01:39:13,0:01:40,99.897,99897,00:01:39:22,0:00:00,0.359,359,00:00:00:08,,,,kilhwámpa:'ti,kilh-wám-pa:'-t-i,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG-JNCT,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:40,99.897,99897,00:01:39:22,0:01:40,100.257,100257,00:01:40:06,0:00:00,0.36,360,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:40,100.257,100257,00:01:40:06,0:01:41,100.617,100617,00:01:40:15,0:00:00,0.36,360,00:00:00:09,,,,pi,pi,pi,COMP,COMP,
0:01:41,100.617,100617,00:01:40:15,0:01:41,100.977,100977,00:01:40:24,0:00:00,0.36,360,00:00:00:09,,,,talaqpali:yi,talaqpali:-y-i,talaqpali:-a:',V.change-IPFV-JNCT [3SBJ.SG PRES],V.change-IPFV [3SBJ.SG PRES],
0:01:41,100.977,100977,00:01:40:24,0:01:45,104.712,104712,00:01:44:17,0:00:04,3.735,3735,00:00:03:18,APG,"wa: n tu: a:ti:pa:'tu tawa:'ni laqapasqo:'yá:'w, niwatiyá maski","con respecto a otras plantas conocidas, no son las mismas aunque",,,,,,
0:01:41,100.977,100977,00:01:40:24,0:01:41,101.443,101443,00:01:41:11,0:00:00,0.466,466,00:00:00:11,,,,wa:,wa:,wa:,FOC,FOC,
0:01:41,101.443,101443,00:01:41:11,0:01:42,101.91,101910,00:01:41:22,0:00:00,0.467,467,00:00:00:11,,,,n,n,n,EPEN,EPEN,
0:01:42,101.91,101910,00:01:41:22,0:01:42,102.377,102377,00:01:42:09,0:00:00,0.467,467,00:00:00:11,,,,tu:,tu:,tu:,NREL,NREL,
0:01:42,102.377,102377,00:01:42:09,0:01:43,102.844,102844,00:01:42:21,0:00:00,0.467,467,00:00:00:11,,,,a:ti:pa:'tu,a:-ti:pa:'-tu,a:-ti:pa:'-t,ADD-CLF-one,ADD-CLF-one,
0:01:43,102.844,102844,00:01:42:21,0:01:43,103.311,103311,00:01:43:07,0:00:00,0.467,467,00:00:00:11,,,,tawa:'ni,tawa:'n-i,tawa:'n,plant-JNCT,plant,
0:01:43,103.311,103311,00:01:43:07,0:01:44,103.778,103778,00:01:43:19,0:00:00,0.467,467,00:00:00:11,,,,laqapasqo:'yá:'w,laqapas-qo:'-yá:'-w,laqapas-qo:'-a:'-'w,V.recognize-3PL-IPFV-1SBJ.PL [PRES],V.recognize-3PL-IPFV-1SBJ.PL [PRES],
0:01:44,103.778,103778,00:01:43:19,0:01:44,104.245,104245,00:01:44:06,0:00:00,0.467,467,00:00:00:11,,,,niwatiyá,ni-watiyá,ni-watiyá,NEG-similar,NEG-similar,
0:01:44,104.245,104245,00:01:44:06,0:01:45,104.712,104712,00:01:44:17,0:00:00,0.467,467,00:00:00:11,,,,maski,maski,maski,although,although,
0:01:45,104.712,104712,00:01:44:17,0:01:49,108.741,108741,00:01:48:18,0:00:04,4.029,4029,00:00:04:00,APG,"watiyá wa: n tasiyíy, wa: n pii talaqpali:yi lantla xa..., xaki'wi'.","sean muy similares, pero la planta entera tiene algún rasgo característico.",,,,,,
0:01:45,104.712,104712,00:01:44:17,0:01:45,105.078,105078,00:01:45:01,0:00:00,0.366,366,00:00:00:09,,,,watiyá,watiyá,watiyá',similar,similar,
0:01:45,105.078,105078,00:01:45:01,0:01:45,105.444,105444,00:01:45:11,0:00:00,0.366,366,00:00:00:09,,,,wa:,wa:,wa:,FOC,FOC,
0:01:45,105.444,105444,00:01:45:11,0:01:46,105.81,105810,00:01:45:20,0:00:00,0.366,366,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:46,105.81,105810,00:01:45:20,0:01:46,106.177,106177,00:01:46:04,0:00:00,0.367,367,00:00:00:09,,,,tasiyíy,ta-siyí-y,ta-siyi-a:',INC-V.see-IPFV [3SBJ.SG PRES],INC-V.see-IPFV [3SBJ.SG PRES],
0:01:46,106.177,106177,00:01:46:04,0:01:47,106.543,106543,00:01:46:13,0:00:00,0.366,366,00:00:00:09,,,,wa:,wa:,wa:,FOC,FOC,
0:01:47,106.543,106543,00:01:46:13,0:01:47,106.909,106909,00:01:46:22,0:00:00,0.366,366,00:00:00:09,,,,n,n,n,EPEN,EPEN,
0:01:47,106.909,106909,00:01:46:22,0:01:47,107.275,107275,00:01:47:06,0:00:00,0.366,366,00:00:00:09,,,,pi,pi,pi,COMP,COMP,
0:01:47,107.275,107275,00:01:47:06,0:01:48,107.642,107642,00:01:47:16,0:00:00,0.367,367,00:00:00:09,,,,talaqpali:yi,talaqpali:-y-i,talaqpali:-a:',V.change-IPFV-JNCT [3SBJ.SG PRES],V.change-IPFV [3SBJ.SG PRES],
0:01:48,107.642,107642,00:01:47:16,0:01:48,108.008,108008,00:01:48:00,0:00:00,0.366,366,00:00:00:09,,,,lantla,lantla,lantlah,like,like,
0:01:48,108.008,108008,00:01:48:00,0:01:48,108.374,108374,00:01:48:09,0:00:00,0.366,366,00:00:00:09,,,,"xa...,",xa-[FS],xa-[FS],DEF-[FS],DEF-[FS],
0:01:48,108.374,108374,00:01:48:09,0:01:49,108.741,108741,00:01:48:18,0:00:00,0.367,367,00:00:00:09,,,,xaki'wi',xa-ki'wi',xa-ki'wi',DEF-tree,DEF-tree,
0:01:49,108.741,108741,00:01:48:18,0:01:51,110.744,110744,00:01:50:18,0:00:02,2.003,2003,00:00:02:00,ESP,"Xli:ka:na n ti: kilhwampa:'t, luwa","Lo que dices es muy cierto,",,,,,,
0:01:49,108.741,108741,00:01:48:18,0:01:49,109.141,109141,00:01:49:03,0:00:00,0.4,400,00:00:00:10,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:01:49,109.141,109141,00:01:49:03,0:01:50,109.542,109542,00:01:49:13,0:00:00,0.401,401,00:00:00:10,,,,n,n,n,EPEN,EPEN,
0:01:50,109.542,109542,00:01:49:13,0:01:50,109.942,109942,00:01:49:23,0:00:00,0.4,400,00:00:00:10,,,,ti:,ti:,ti:,HREL,HREL,
0:01:50,109.942,109942,00:01:49:23,0:01:50,110.343,110343,00:01:50:08,0:00:00,0.401,401,00:00:00:10,,,,kilhwampa:'t,kilh-wám-pa:'-t,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:50,110.343,110343,00:01:50:08,0:01:51,110.744,110744,00:01:50:18,0:00:00,0.401,401,00:00:00:10,,,,luwa,luwa,luwa,very,very,
0:01:51,110.744,110744,00:01:50:18,0:01:53,113.347,113347,00:01:53:08,0:00:03,2.603,2603,00:00:02:15,ESP,lu:xatalalúqtati lantla kilhwámpa:'ti lantla,es muy acertado tu comentario acerca de,,,,,,
0:01:51,110.744,110744,00:01:50:18,0:01:51,111.394,111394,00:01:51:09,0:00:01,0.65,650,00:00:00:16,,,,lu:xatalalúqtati,lu:-xa-talalúqtat-i,lu:-xa-talaluqtat,INTNS-DEF-true-JNCT,INTNS-DEF-true,
0:01:51,111.394,111394,00:01:51:09,0:01:52,112.045,112045,00:01:52:01,0:00:01,0.651,651,00:00:00:16,,,,lantla,lantla,lantlah,like,like,
0:01:52,112.045,112045,00:01:52:01,0:01:53,112.696,112696,00:01:52:17,0:00:01,0.651,651,00:00:00:16,,,,kilhwámpa:'ti,kilh-wám-pa:'-t-i,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG-JNCT,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:53,112.696,112696,00:01:52:17,0:01:53,113.347,113347,00:01:53:08,0:00:01,0.651,651,00:00:00:16,,,,lantla,lantla,lantlah,like,like,
0:01:53,113.347,113347,00:01:53:08,0:01:55,114.859,114859,00:01:54:21,0:00:02,1.512,1512,00:00:01:12,ESP,watiyá n tasiyiyi nayi chu:,que son muy similares como,,,,,,
0:01:53,113.347,113347,00:01:53:08,0:01:54,113.649,113649,00:01:53:16,0:00:00,0.302,302,00:00:00:07,,,,watiyá,watiyá,watiyá',similar,similar,
0:01:54,113.649,113649,00:01:53:16,0:01:54,113.951,113951,00:01:53:23,0:00:00,0.302,302,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:01:54,113.951,113951,00:01:53:23,0:01:54,114.254,114254,00:01:54:06,0:00:00,0.303,303,00:00:00:07,,,,tasiyiyi,ta-siyi-y-i,ta-siyi-a:',INC-V.see-IPFV-JNCT [3SBJ.SG PRES],INC-V.see-IPFV [3SBJ.SG PRES],
0:01:54,114.254,114254,00:01:54:06,0:01:55,114.556,114556,00:01:54:13,0:00:00,0.302,302,00:00:00:07,,,,nayi,nayi,nayi,as,as,
0:01:55,114.556,114556,00:01:54:13,0:01:55,114.859,114859,00:01:54:21,0:00:00,0.303,303,00:00:00:07,,,,chu:,chu:,chu:,PTCL,PTCL,
0:01:55,114.859,114859,00:01:54:21,0:01:58,117.523,117523,00:01:57:13,0:00:03,2.664,2664,00:00:02:16,ESP,n pu:tlawapalaqo:'kán n pala chí'ki'chi' n pi luwa,"el chí'ki'chi' (Canna spp.), otro tipo usado como pero",,,,,,
0:01:55,114.859,114859,00:01:54:21,0:01:55,115.192,115192,00:01:55:04,0:00:00,0.333,333,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:55,115.192,115192,00:01:55:04,0:01:56,115.525,115525,00:01:55:13,0:00:00,0.333,333,00:00:00:08,,,,pu:tlawapalaqo:'kán,pu:-tlawa-pala-qo:'-kán,pu:-tlawa-pala-qo:'-kan,CNTR-V.do-RPT-3PL-INDEF,CNTR-V.do-RPT-3PL-INDEF,
0:01:56,115.525,115525,00:01:55:13,0:01:56,115.858,115858,00:01:55:21,0:00:00,0.333,333,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:56,115.858,115858,00:01:55:21,0:01:56,116.191,116191,00:01:56:04,0:00:00,0.333,333,00:00:00:08,,,,pala,pala,pala,CONJ,CONJ,
0:01:56,116.191,116191,00:01:56:04,0:01:57,116.524,116524,00:01:56:13,0:00:00,0.333,333,00:00:00:08,,,,chí'ki'chi',chí'ki'chi',chí'ki'chi',Canna.tuerckheimii,Canna.tuerckheimii,
0:01:57,116.524,116524,00:01:56:13,0:01:57,116.857,116857,00:01:56:21,0:00:00,0.333,333,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:01:57,116.857,116857,00:01:56:21,0:01:57,117.19,117190,00:01:57:04,0:00:00,0.333,333,00:00:00:08,,,,pi,pi,pi,COMP,COMP,
0:01:57,117.19,117190,00:01:57:04,0:01:58,117.523,117523,00:01:57:13,0:00:00,0.333,333,00:00:00:08,,,,luwa,luwa,luwa,very,very,
0:01:58,117.523,117523,00:01:57:13,0:01:59,119.018,119018,00:01:59:00,0:00:01,1.495,1495,00:00:01:12,ESP,talaqpali:yi lantla kilhwampa:'t,cambia como bien lo dices,,,,,,
0:01:58,117.523,117523,00:01:57:13,0:01:58,118.021,118021,00:01:58:00,0:00:00,0.498,498,00:00:00:12,,,,talaqpali:yi,talaqpali:-y-i,talaqpali:-a:',V.change-IPFV-JNCT [3SBJ.SG PRES],V.change-IPFV [3SBJ.SG PRES],
0:01:58,118.021,118021,00:01:58:00,0:01:59,118.519,118519,00:01:58:12,0:00:00,0.498,498,00:00:00:12,,,,lantla,lantla,lantlah,like,like,
0:01:59,118.519,118519,00:01:58:12,0:01:59,119.018,119018,00:01:59:00,0:00:00,0.499,499,00:00:00:12,,,,kilhwampa:'t,kilh-wám-pa:'-t,kilh.wan-pa:'-t,mouth-V.say-PROG.2SBJ-2SBJ.SG,mouth-V.say-PROG.2SBJ-2SBJ.SG,
0:01:59,119.018,119018,00:01:59:00,0:02:01,121.471,121471,00:02:01:11,0:00:02,2.453,2453,00:00:02:11,ESP,lu:xli:xlitá n chu: lantla n chu: xtakawaní'.,cada uno tiene sus particularidades.,,,,,,
0:01:59,119.018,119018,00:01:59:00,0:01:59,119.368,119368,00:01:59:09,0:00:00,0.35,350,00:00:00:08,,,,lu:xli:xlitá,lu:-xli:xli-tá,lu:-xli:xli-tá',INTNS-many-ALRD,INTNS-many-ALRD,
0:01:59,119.368,119368,00:01:59:09,0:02:00,119.718,119718,00:01:59:17,0:00:00,0.35,350,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:02:00,119.718,119718,00:01:59:17,0:02:00,120.069,120069,00:02:00:01,0:00:00,0.351,351,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:02:00,120.069,120069,00:02:00:01,0:02:00,120.419,120419,00:02:00:10,0:00:00,0.35,350,00:00:00:08,,,,lantla,lantla,lantlah,like,like,
0:02:00,120.419,120419,00:02:00:10,0:02:01,120.77,120770,00:02:00:19,0:00:00,0.351,351,00:00:00:08,,,,n,n,n,EPEN,EPEN,
0:02:01,120.77,120770,00:02:00:19,0:02:01,121.12,121120,00:02:01:03,0:00:00,0.35,350,00:00:00:08,,,,chu:,chu:,chu:,PTCL,PTCL,
0:02:01,121.12,121120,00:02:01:03,0:02:01,121.471,121471,00:02:01:11,0:00:00,0.351,351,00:00:00:08,,,,xtakawaní',x-takawaní',x-takawaní',3POSS-name,3POSS-name,
0:02:01,121.471,121471,00:02:01:11,0:02:03,122.985,122985,00:02:02:24,0:00:02,1.514,1514,00:00:01:12,APG,"Xli:ka:na xa nayi kilhwamá:'w,","Lo que decimos es muy cierto,",,,,,,
0:02:01,121.471,121471,00:02:01:11,0:02:02,121.849,121849,00:02:01:21,0:00:00,0.378,378,00:00:00:09,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:02:02,121.849,121849,00:02:01:21,0:02:02,122.228,122228,00:02:02:05,0:00:00,0.379,379,00:00:00:09,,,,xa,xa,xa',PRN.3SBJ.SG,PRN.3SBJ.SG,
0:02:02,122.228,122228,00:02:02:05,0:02:03,122.606,122606,00:02:02:15,0:00:00,0.378,378,00:00:00:09,,,,nayi,nayi,nayi,as,as,
0:02:03,122.606,122606,00:02:02:15,0:02:03,122.985,122985,00:02:02:24,0:00:00,0.379,379,00:00:00:09,,,,kilhwamá:'w,kilh-wa-má:'-w,kilh-wan-ma:'-'w,mouth-V.say-PROG-1SBJ.PL,mouth-V.say-PROG-1SBJ.PL,
0:02:03,122.985,122985,00:02:02:24,0:02:07,127.329,127329,00:02:07:08,0:00:04,4.344,4344,00:00:04:08,APG,"pus nima:x á:watiya lhu:wa xatachiwi:ni iyma: n tawa:'ni li:wa:pan waniyá:'w,","creo que no hay más de que hablar acerca de esta hierba que llamamos li:wa:pan,",,,,,,
0:02:03,122.985,122985,00:02:02:24,0:02:03,123.419,123419,00:02:03:10,0:00:00,0.434,434,00:00:00:10,,,,pus,pus,pus,INTJ,INTJ,
0:02:03,123.419,123419,00:02:03:10,0:02:04,123.853,123853,00:02:03:21,0:00:00,0.434,434,00:00:00:10,,,,nima:x,ni-ma:x,ni-ma:x,NEG-DUB,NEG-DUB,
0:02:04,123.853,123853,00:02:03:21,0:02:04,124.288,124288,00:02:04:07,0:00:00,0.435,435,00:00:00:10,,,,á:watiya,á:watiya,á:watiya',extremely,extremely,
0:02:04,124.288,124288,00:02:04:07,0:02:05,124.722,124722,00:02:04:18,0:00:00,0.434,434,00:00:00:10,,,,lhu:wa,lhu:wa,lhu:wa',many,many,
0:02:05,124.722,124722,00:02:04:18,0:02:05,125.157,125157,00:02:05:03,0:00:00,0.435,435,00:00:00:10,,,,xatachiwi:ni,xa-ta-chiwi:-n-i,xa-ta-chiwi:-n,DEF-INC-V.say-DVB-JNCT,DEF-INC-V.say-DVB,
0:02:05,125.157,125157,00:02:05:03,0:02:06,125.591,125591,00:02:05:14,0:00:00,0.434,434,00:00:00:10,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:02:06,125.591,125591,00:02:05:14,0:02:06,126.025,126025,00:02:06:00,0:00:00,0.434,434,00:00:00:10,,,,n,n,n,EPEN,EPEN,
0:02:06,126.025,126025,00:02:06:00,0:02:06,126.46,126460,00:02:06:11,0:00:00,0.435,435,00:00:00:10,,,,tawa:'ni,tawa:'n-i,tawa:'n,plant-JNCT,plant,
0:02:06,126.46,126460,00:02:06:11,0:02:07,126.894,126894,00:02:06:22,0:00:00,0.434,434,00:00:00:10,,,,li:wa:pan,li:wa:pan,li:wa:pan,Heliconia.schiedeana,Heliconia.schiedeana,
0:02:07,126.894,126894,00:02:06:22,0:02:07,127.329,127329,00:02:07:08,0:00:00,0.435,435,00:00:00:10,,,,waniyá:'w,wa-ni-yá:'-w,wan-ni-a:'-'w,V.say-DAT-IPFV-1SBJ.PL,V.say-DAT-IPFV-1SBJ.PL,
0:02:07,127.329,127329,00:02:07:08,0:02:11,130.689,130689,00:02:10:17,0:00:03,3.36,3360,00:00:03:09,APG,pus iyma: ma:nwá ma:xi n tu: li:qalhchiwi:nani:'ta'wi n tu: kini n katsi:yá:'w.,creo es todo lo que hemos comentado.,,,,,,
0:02:07,127.329,127329,00:02:07:08,0:02:08,127.609,127609,00:02:07:15,0:00:00,0.28,280,00:00:00:07,,,,pus,pus,pus,INTJ,INTJ,
0:02:08,127.609,127609,00:02:07:15,0:02:08,127.889,127889,00:02:07:22,0:00:00,0.28,280,00:00:00:07,,,,iyma:,iyma:,iyma:,DEM,DEM,
0:02:08,127.889,127889,00:02:07:22,0:02:08,128.169,128169,00:02:08:04,0:00:00,0.28,280,00:00:00:07,,,,ma:nwá,ma:nwá,ma:nwá',only,only,
0:02:08,128.169,128169,00:02:08:04,0:02:08,128.449,128449,00:02:08:11,0:00:00,0.28,280,00:00:00:07,,,,ma:xi,ma:x-i,ma:x,DUB-JNCT,DUB,
0:02:08,128.449,128449,00:02:08:11,0:02:09,128.729,128729,00:02:08:18,0:00:00,0.28,280,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:02:09,128.729,128729,00:02:08:18,0:02:09,129.009,129009,00:02:09:00,0:00:00,0.28,280,00:00:00:07,,,,tu:,tu:,tu:,NREL,NREL,
0:02:09,129.009,129009,00:02:09:00,0:02:09,129.289,129289,00:02:09:07,0:00:00,0.28,280,00:00:00:07,,,,li:qalhchiwi:nani:'ta'wi,li:-qalh-chiwi:-na-ni:'ta-'w-i,li:-qalh-chiwi:-nan-ni:'t-'w,INS-mouth-V.talk-ANTIP-PRF-1SBJ.PL-JNCT,INS-mouth-V.talk-ANTIP-PRF-1SBJ.PL,
0:02:09,129.289,129289,00:02:09:07,0:02:10,129.569,129569,00:02:09:14,0:00:00,0.28,280,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:02:10,129.569,129569,00:02:09:14,0:02:10,129.849,129849,00:02:09:21,0:00:00,0.28,280,00:00:00:07,,,,tu:,tu:,tu:,NREL,NREL,
0:02:10,129.849,129849,00:02:09:21,0:02:10,130.129,130129,00:02:10:03,0:00:00,0.28,280,00:00:00:07,,,,kini,kin-i,kin,PRN.1SBJ.PL-JNCT,PRN.1SBJ.PL,
0:02:10,130.129,130129,00:02:10:03,0:02:10,130.409,130409,00:02:10:10,0:00:00,0.28,280,00:00:00:07,,,,n,n,n,EPEN,EPEN,
0:02:10,130.409,130409,00:02:10:10,0:02:11,130.689,130689,00:02:10:17,0:00:00,0.28,280,00:00:00:07,,,,katsi:yá:'w,katsi:-yá:'-w,katsi:-á:'-'w,V.know-IPFV-1SBJ.PL,V.know-IPFV-1SBJ.PL,
0:02:11,130.689,130689,00:02:10:17,0:02:14,134.158,134158,00:02:14:03,0:00:03,3.469,3469,00:00:03:11,ESP,"Xli:ka:na, ma:ná kini kawa:'wi wa: n tu: n pi katsi:yá:'w wa: n tu: n pi","Cierto, sólo digamos lo que sabemos",,,,,,
0:02:11,130.689,130689,00:02:10:17,0:02:11,130.92,130920,00:02:10:23,0:00:00,0.231,231,00:00:00:05,,,,Xli:ka:na,xli:ka:na,xli:ka:nah,true,true,
0:02:11,130.92,130920,00:02:10:23,0:02:11,131.151,131151,00:02:11:03,0:00:00,0.231,231,00:00:00:05,,,,ma:ná,ma:ná,ma:ná',only,only,
0:02:11,131.151,131151,00:02:11:03,0:02:11,131.382,131382,00:02:11:09,0:00:00,0.231,231,00:00:00:05,,,,kini,kin-i,kin,PRN.1SBJ.PL-JNCT,PRN.1SBJ.PL,
0:02:11,131.382,131382,00:02:11:09,0:02:12,131.614,131614,00:02:11:15,0:00:00,0.232,232,00:00:00:05,,,,kawa:'wi,ka-wa:-'w-i,ka-wan-'w,IRR-Vsay-1SBJ.PL-JNCT [PRES IPFV],IRR-Vsay-1SBJ.PL [PRES IPFV],
0:02:12,131.614,131614,00:02:11:15,0:02:12,131.845,131845,00:02:11:21,0:00:00,0.231,231,00:00:00:05,,,,wa:,wa:,wa:,FOC,FOC,
0:02:12,131.845,131845,00:02:11:21,0:02:12,132.076,132076,00:02:12:01,0:00:00,0.231,231,00:00:00:05,,,,n,n,n,EPEN,EPEN,
0:02:12,132.076,132076,00:02:12:01,0:02:12,132.307,132307,00:02:12:07,0:00:00,0.231,231,00:00:00:05,,,,tu:,tu:,tu:,NREL,NREL,
0:02:12,132.307,132307,00:02:12:07,0:02:13,132.539,132539,00:02:12:13,0:00:00,0.232,232,00:00:00:05,,,,n,n,n,EPEN,EPEN,
0:02:13,132.539,132539,00:02:12:13,0:02:13,132.77,132770,00:02:12:19,0:00:00,0.231,231,00:00:00:05,,,,pi,pi,pi,COMP,COMP,
0:02:13,132.77,132770,00:02:12:19,0:02:13,133.001,133001,00:02:13:00,0:00:00,0.231,231,00:00:00:05,,,,katsi:yá:'w,katsi:-yá:'-w,katsi:-á:'-'w,V.know-IPFV-1SBJ.PL,V.know-IPFV-1SBJ.PL,
0:02:13,133.001,133001,00:02:13:00,0:02:13,133.232,133232,00:02:13:05,0:00:00,0.231,231,00:00:00:05,,,,wa:,wa:,wa:,FOC,FOC,
0:02:13,133.232,133232,00:02:13:05,0:02:13,133.464,133464,00:02:13:11,0:00:00,0.232,232,00:00:00:05,,,,n,n,n,EPEN,EPEN,
0:02:13,133.464,133464,00:02:13:11,0:02:14,133.695,133695,00:02:13:17,0:00:00,0.231,231,00:00:00:05,,,,tu:,tu:,tu:,NREL,NREL,
0:02:14,133.695,133695,00:02:13:17,0:02:14,133.926,133926,00:02:13:23,0:00:00,0.231,231,00:00:00:05,,,,n,n,n,EPEN,EPEN,
0:02:14,133.926,133926,00:02:13:23,0:02:14,134.158,134158,00:02:14:03,0:00:00,0.232,232,00:00:00:05,,,,pi,pi,pi,COMP,COMP,
0:02:14,134.158,134158,00:02:14:03,0:02:17,136.947,136947,00:02:16:23,0:00:03,2.789,2789,00:00:02:19,ESP,"li:maklakaskín, li:ka:xtlawa:nankani xaxanat","o usamos, como las flores para ornamento",,,,,,
0:02:14,134.158,134158,00:02:14:03,0:02:15,135.087,135087,00:02:15:02,0:00:01,0.929,929,00:00:00:23,,,,li:maklakaskín,li:-mak-lakaskín,li-mak-lakaskin-a:',INS-body-V.use [3SBJ.SG PRES IPFV],INS-body-V.use-IPFV [3SBJ.SG PRES],
0:02:15,135.087,135087,00:02:15:02,0:02:16,136.017,136017,00:02:16:00,0:00:01,0.93,930,00:00:00:23,,,,li:ka:xtlawa:nankani,li:-ka:xtlawa:nan-kan-i,li:-ka:xtlawa:nan-kan,INS-V.decorate-INDEF-JNCT,INS-V.decorate-INDEF,
0:02:16,136.017,136017,00:02:16:00,0:02:17,136.947,136947,00:02:16:23,0:00:01,0.93,930,00:00:00:23,,,,xaxanat,xa-xanat,xa-xanat,DEF-flower,DEF-flower,
0:02:17,136.947,136947,00:02:16:23,0:02:20,140.19,140190,00:02:20:04,0:00:03,3.243,3243,00:00:03:06,ESP,"n chu: li:maklakaskinkani n pala kinchu:wkani na...,",y para envolver los tamales,,,,,,
0:02:17,136.947,136947,00:02:16:23,0:02:17,137.41,137410,00:02:17:10,0:00:00,0.463,463,00:00:00:11,,,,n,n,n,EPEN,EPEN,
